filename,GPE,GPE_clean,count
cn1950-03-08.txt,England,England,1
cn1950-03-08.txt,San Francisco,San Francisco,1
cn1950-03-08.txt,California,California,1
cn1950-03-08.txt,Middleburg,Middleburg,1
cn1950-03-08.txt,Texas,Texas,1
cn1950-03-08.txt,Washington,Washington UNKNOWN,2
cn1950-03-08.txt,Pennsylvania,Pennsylvania,1
cn1950-03-08.txt,the State of Pennsylvania,Pennsylvania,1
cn1950-03-08.txt,Ann Arbor,Ann Arbor,2
cn1950-03-08.txt,Grand Rapids,Grand Rapids,1
cn1950-03-08.txt,Farnsworth,Farnsworth,1
cn1950-03-08.txt,New York 18,New York,2
cn1950-03-08.txt,N. Y.,New York,1
cn1950-03-08.txt,Gottingham,Nottingham,1
cn1950-03-08.txt,Munich,Munich,1
cn1950-03-08.txt,Spain,Spain,1
cn1950-03-08.txt,N. Y.,New York,1
cn1950-03-08.txt,Chesterfield,Chesterfield,1
cn1950-03-15.txt,ARDMORE,Ardmore,1
cn1950-03-15.txt,BRYN MAWR,Bryn Mawr,1
cn1950-03-15.txt,PA,Pennsylvania,1
cn1950-03-15.txt,Barnard,Barnard,2
cn1950-03-15.txt,Swarthmore,Swarthmore,2
cn1950-03-15.txt,Bryn Mawr,Bryn Mawr,8
cn1950-03-15.txt,Iran,Iran,1
cn1950-03-15.txt,Belgium,Belgium,1
cn1950-03-15.txt,Puna,Puna,1
cn1950-03-15.txt,England,England,1
cn1950-03-15.txt,France,France,2
cn1950-03-15.txt,America,United States,1
cn1950-03-15.txt,Russia,Russia,1
cn1950-03-15.txt,Algar,Algar,1
cn1950-03-15.txt,Delhi,Delhi,1
cn1950-03-15.txt,Aurangabad,Aurangabad,1
cn1950-03-15.txt,Bengalore,Bengalore,1
cn1950-03-15.txt,Haverford,Haverford,1
cn1950-03-15.txt,New York,New York,2
cn1950-03-15.txt,Ardmore,Ardmore,1
cn1950-03-15.txt,Pa.,Pennsylvania,2
cn1950-03-15.txt,India,India,3
cn1950-03-15.txt,U. S.,United States,2
cn1950-03-15.txt,Bryn (,Bryn UNKNOWN,1
cn1950-03-15.txt,Mawr,Mawr UNKNOWN,1
cn1950-03-15.txt,Philadelphia,Philadelphia,2
cn1950-03-15.txt,Alaska,Alaska,2
cn1950-03-15.txt,Nierstein,Nierstein,1
cn1950-03-15.txt,Charleston,Charleston,1
cn1950-03-15.txt,Annapolis,Annapolis,1
cn1950-03-15.txt,Louisiana,Louisiana,1
cn1950-03-15.txt,Baton Rouge,Baton Rouge,2
cn1950-03-15.txt,London,London,3
cn1950-03-15.txt,the United,United States,1
cn1950-03-15.txt,New York 17,New York,1
cn1950-03-15.txt,White Plains,White Plains,1
cn1950-03-15.txt,N. Y.,New York,1
cn1950-03-15.txt,East Orange,East Orange,1
cn1950-03-15.txt,N. J.,New Jersey,1
cn1950-03-15.txt,S.S. WASHINGTON,Washington UNKNOWN,1
cn1950-03-15.txt,Paris,Paris,2
cn1950-03-15.txt,Switzerland,Switzerland,2
cn1950-03-15.txt,Italy,Italy,1
cn1950-03-15.txt,Venice,Venice,1
cn1950-03-15.txt,Florence,Florence,1
cn1950-03-15.txt,Rome,Rome,1
cn1950-03-15.txt,Naples,Naples,1
cn1950-03-15.txt,N.Y.,New York,1
cn1950-03-15.txt,Philadel- phia,Philadelphia,1
cn1950-03-15.txt,Wilming- ton,Wilming- ton,1
cn1950-03-15.txt,Mount Kisco,Mount Kisco,1
cn1950-03-15.txt,NEW YORK 3,New York,1
cn1950-03-15.txt,N. Y.    An,N. Y.    An,1
cn1950-03-15.txt,CHESTERFIELD,Chesterfield,1
cn1950-03-22.txt,Russia,Russia,3
cn1950-03-22.txt,the U. S. S. R.,Soviet Union,1
cn1950-03-22.txt,Russias,Russia,1
cn1950-03-22.txt,U.S. S. R.,U.S. S. R.,1
cn1950-03-22.txt,New York,New York,5
cn1950-03-22.txt,PA,Pennsylvania,1
cn1950-03-22.txt,Berlin,Berlin,1
cn1950-03-22.txt,Germany,Germany,1
cn1950-03-22.txt,the United,United States,1
cn1950-03-22.txt,the United States,United States,3
cn1950-03-22.txt,Washington,Washington UNKNOWN,2
cn1950-03-22.txt,D. C.,Washington D.C.,1
cn1950-03-22.txt,Ardmore,Ardmore,2
cn1950-03-22.txt,Pa.,Pennsylvania,2
cn1950-03-22.txt,Turkey,Turkey,1
cn1950-03-22.txt,Belgium,Belgium,3
cn1950-03-22.txt,Switzerland,Switzerland,1
cn1950-03-22.txt,Bryn Mawr,Bryn Mawr,5
cn1950-03-22.txt,USSR,Soviet Union,2
cn1950-03-22.txt,North Carolina,North Carolina,1
cn1950-03-22.txt,Haverford,Haverford,2
cn1950-03-22.txt,Jerusalem,Jerusalem,1
cn1950-03-22.txt,New Jersey,New Jersey,1
cn1950-03-22.txt,Italy,Italy,1
cn1950-03-22.txt,Manhattan,Manhattan,2
cn1950-03-22.txt,Rome,Rome,2
cn1950-03-22.txt,S.S. WASHINGTON—,Washington UNKNOWN,1
cn1950-03-22.txt,Paris,Paris,1
cn1950-03-22.txt,London,London,1
cn1950-03-22.txt,Mississippi,Mississippi,1
cn1950-03-22.txt,Phila,Philadelphia,1
cn1950-03-22.txt,New York 18,New York,1
cn1950-03-22.txt,N. Y.,New York,1
cn1950-03-22.txt,SCOTLAND,Scotland,1
cn1950-03-22.txt,N. Y.,New York,1
cn1950-04-12.txt,PA,Pennsylvania,1
cn1950-04-12.txt,Paris,Paris,2
cn1950-04-12.txt,Philadelphia,Philadelphia,5
cn1950-04-12.txt,Russia,Russia,2
cn1950-04-12.txt,Maryland,Maryland,1
cn1950-04-12.txt,Canada,Canada,1
cn1950-04-12.txt,Egypt,Egypt,1
cn1950-04-12.txt,China,China,1
cn1950-04-12.txt,Ardmore,Ardmore,2
cn1950-04-12.txt,Pa.,Pennsylvania,3
cn1950-04-12.txt,Belgium,Belgium,1
cn1950-04-12.txt,Bryn Mawr,Bryn Mawr,3
cn1950-04-12.txt,England,England,1
cn1950-04-12.txt,Malta,Malta,1
cn1950-04-12.txt,Grasmere,Grasmere,1
cn1950-04-12.txt,Princeton,Princeton,1
cn1950-04-12.txt,America,United States,4
cn1950-04-12.txt,Pennsylvania,Pennsylvania,4
cn1950-04-12.txt,Hartford,Hartford,1
cn1950-04-12.txt,St. Paul,St. Paul,1
cn1950-04-12.txt,Washington,Washington UNKNOWN,2
cn1950-04-12.txt,United,United,1
cn1950-04-12.txt,Austria,Austria,1
cn1950-04-12.txt,Harrison,Harrison,1
cn1950-04-12.txt,Phila,Philadelphia,1
cn1950-04-12.txt,New York 18,New York,1
cn1950-04-12.txt,N. Y,New York,2
cn1950-04-12.txt,United States Foreign Pol- icy,United States Foreign Pol- icy,1
cn1950-04-12.txt,Williamstown,Williamstown,1
cn1950-04-12.txt,Massachusetts,Massachusetts,1
cn1950-04-12.txt,MONTCLAIR,Montclair,1
cn1950-04-12.txt,WASHINGTON,Washington UNKNOWN,1
cn1950-04-12.txt,London,London,1
cn1950-04-12.txt,Oberammergau,Oberammergau,1
cn1950-04-12.txt,Italy,Italy,1
cn1950-04-12.txt,CHICAGO,Chicago,1
cn1950-04-12.txt,BOSTON,Boston,1
cn1950-04-12.txt,New York 22,New York,1
cn1950-04-12.txt,N.Y.,New York,1
cn1950-04-12.txt,State College,State College,1
cn1950-04-12.txt,Zurich,Zurich,1
cn1950-04-12.txt,New York 17,New York,1
cn1950-04-12.txt,N. Y.,New York,1
cn1950-04-12.txt,White Plains,White Plains,1
cn1950-04-12.txt,Haverford,Haverford,1
cn1950-04-12.txt,Ja-,Ja UNKNOWN,1
cn1950-04-12.txt,maica,maica,1
cn1950-04-12.txt,Flushing,Flushing,1
cn1950-04-12.txt,Pocono Pines,Pocono Pines,1
cn1950-04-12.txt,Union,Union,1
cn1950-04-12.txt,Maine,Maine,1
cn1950-04-12.txt,Sus-,Sus-,1
cn1950-04-12.txt,N. J.,New Jersey,1
cn1950-04-12.txt,Cleveland,Cleveland,1
cn1950-04-12.txt,Ohio,Ohio,1
cn1950-04-12.txt,N. Y.—re¢reational,N. Y.—re¢reational,1
cn1950-04-12.txt,Mexico,Mexico,1
cn1950-04-12.txt,Ocean City,Ocean City,1
cn1950-04-12.txt,Mass.,Massachusetts,1
cn1950-04-12.txt,Wisconsin,Wisconsin,1
cn1950-04-19.txt,China,China,3
cn1950-04-19.txt,the United States,United States,3
cn1950-04-19.txt,U. S.,United States,2
cn1950-04-19.txt,Bryn Mawr’s,Bryn Mawr PLURAL,1
cn1950-04-19.txt,Ardmore,Ardmore,2
cn1950-04-19.txt,Pa.,Pennsylvania,2
cn1950-04-19.txt,Bryn Mawr,Bryn Mawr,4
cn1950-04-19.txt,Wisconsin,Wisconsin,1
cn1950-04-19.txt,Wheeling,Wheeling,1
cn1950-04-19.txt,USSR,Soviet Union,1
cn1950-04-19.txt,Seviet,Seviet,1
cn1950-04-19.txt,St. Louis,St. Louis,1
cn1950-04-19.txt,Los Angeles,Los Angeles,1
cn1950-04-19.txt,New York,New York,1
cn1950-04-19.txt,United States,United States,1
cn1950-04-19.txt,US,United States,1
cn1950-04-19.txt,Russia,Russia,4
cn1950-04-19.txt,"Bryn Mawr,",Bryn Mawr,1
cn1950-04-19.txt,Haverford,Haverford,1
cn1950-04-19.txt,Hollins,Hollins,1
cn1950-04-19.txt,Cheyney,Cheyney,1
cn1950-04-19.txt,Haver-,Haver- UNKNOWN,1
cn1950-04-19.txt,Swarthmore,Swarthmore,1
cn1950-04-19.txt,Norrisown,Norristown,1
cn1950-04-19.txt,Pennsylvania,Pennsylvania,1
cn1950-04-19.txt,U.S.,United States,1
cn1950-04-19.txt,Cincinnati,Cincinnati,1
cn1950-04-19.txt,Vienna,Vienna,2
cn1950-04-19.txt,San Francisco,San Francisco,1
cn1950-04-19.txt,New York 18,New York,1
cn1950-04-19.txt,BOSTON,Boston,1
cn1950-04-19.txt,MEXICO,Mexico,1
cn1950-04-19.txt,Chesterfield,Chesterfield,2
cn1950-04-26.txt,PA,Pennsylvania,1
cn1950-04-26.txt,Russia,Russia,2
cn1950-04-26.txt,China,China,1
cn1950-04-26.txt,Wheeling,Wheeling,1
cn1950-04-26.txt,West Virginia,West Virginia,1
cn1950-04-26.txt,Detroit,Detroit,1
cn1950-04-26.txt,Bryn Mawr,Bryn Mawr,6
cn1950-04-26.txt,Williamstown,Williamstown,1
cn1950-04-26.txt,Massachusetts,Massachusetts,2
cn1950-04-26.txt,Paris,Paris,4
cn1950-04-26.txt,Phil-,Philadelphia,1
cn1950-04-26.txt,Ardmore,Ardmore,2
cn1950-04-26.txt,Pa.,Pennsylvania,3
cn1950-04-26.txt,the United States,United States,1
cn1950-04-26.txt,Philadelphia,Philadelphia,3
cn1950-04-26.txt,Haverford,Haverford,4
cn1950-04-26.txt,Swarthmore,Swarthmore,1
cn1950-04-26.txt,Temple,Temple,1
cn1950-04-26.txt,Pennsylvania,Pennsylvania,1
cn1950-04-26.txt,New,New UNKNOWN,1
cn1950-04-26.txt,Poughkeepsie,Poughkeepsie,1
cn1950-04-26.txt,Atlantie City,Atlantic City,1
cn1950-04-26.txt,Venice,Venice,1
cn1950-04-26.txt,Hampshire,Hampshire,1
cn1950-04-26.txt,Greece,Greece,1
cn1950-04-26.txt,Rome,Rome,2
cn1950-04-26.txt,Coatesville,Coatesville,2
cn1950-04-26.txt,U. S.,United States,1
cn1950-04-26.txt,Chicago,Chicago,1
cn1950-04-26.txt,Ill.,Illinois,1
cn1950-04-26.txt,Germany,Germany,6
cn1950-04-26.txt,Harrison,Harrison,1
cn1950-04-26.txt,Austria,Austria,1
cn1950-04-26.txt,BOSTON,Boston,1
cn1950-04-26.txt,JALISCO,JALISCO,1
cn1950-04-26.txt,Worcester,Worcester,2
cn1950-04-26.txt,Chesterfield,Chesterfield,1
cn1950-04-26.txt,San Francisco,San Francisco,1
cn1950-04-26.txt,New York,New York,2
cn1950-04-26.txt,Washington,Washington UNKNOWN,1
cn1950-04-26.txt,CHESTERFIELD,Chesterfield,1
cn1950-05-01.txt,ARDMORE,Ardmore,1
cn1950-05-01.txt,BRYN MAWR,Bryn Mawr,1
cn1950-05-01.txt,PA,Pennsylvania,1
cn1950-05-01.txt,Philadel- ‘phia,Philadel- ‘phia,1
cn1950-05-01.txt,America,United States,1
cn1950-05-01.txt,Forest Hills,Forest Hills,2
cn1950-05-01.txt,Haverford,Haverford,3
cn1950-05-01.txt,Litchfield,Litchfield,3
cn1950-05-01.txt,Connecticut,Connecticut,7
cn1950-05-01.txt,Andover,Andover,2
cn1950-05-01.txt,Massachusetts,Massachusetts,8
cn1950-05-01.txt,Scarsdale,Scarsdale,3
cn1950-05-01.txt,New,New UNKNOWN,6
cn1950-05-01.txt,New York,New York,27
cn1950-05-01.txt,New York,New York,4
cn1950-05-01.txt,Dobbs,Dobbs,1
cn1950-05-01.txt,Long Island,Long Island,4
cn1950-05-01.txt,Middlebury,Middlebury,1
cn1950-05-01.txt,Virginia,Virginia,6
cn1950-05-01.txt,Richmond,Richmond,2
cn1950-05-01.txt,Glen Ridge,Glen Ridge,1
cn1950-05-01.txt,New Jersey,New Jersey,5
cn1950-05-01.txt,Summit,Summit,1
cn1950-05-01.txt,Ardmore,Ardmore,4
cn1950-05-01.txt,Pa.,Pennsylvania,4
cn1950-05-01.txt,Bryn Mawr,Bryn Mawr,10
cn1950-05-01.txt,Philadelphia,Philadelphia,13
cn1950-05-01.txt,Pireaus,Pireaus,1
cn1950-05-01.txt,India,India,1
cn1950-05-01.txt,Forest,Forest,1
cn1950-05-01.txt,Philadel- phia,Philadelphia,4
cn1950-05-01.txt,Pennsylvania,Pennsylvania,45
cn1950-05-01.txt,Saint Louis,Saint Louis,2
cn1950-05-01.txt,Missouri,Missouri,4
cn1950-05-01.txt,Dallas,Dallas,2
cn1950-05-01.txt,Tex-,Texas,1
cn1950-05-01.txt,Texas,Texas,1
cn1950-05-01.txt,Bal-,Bal-,1
cn1950-05-01.txt,Maryland,Maryland,6
cn1950-05-01.txt,Swarth-,Swarthmore,1
cn1950-05-01.txt,Baltimore,Baltimore,3
cn1950-05-01.txt,New York City,New York City,5
cn1950-05-01.txt,Maine,Maine,1
cn1950-05-01.txt,Beverly,Beverly,1
cn1950-05-01.txt,Chatham,Chatham,2
cn1950-05-01.txt,Ellicott City,Ellicott City,1
cn1950-05-01.txt,Hyattsville,Hyattsville,1
cn1950-05-01.txt,Washington,Washington UNKNOWN,4
cn1950-05-01.txt,Penngylvania,Pennsylvania,1
cn1950-05-01.txt,Ridgely,Ridgely,1
cn1950-05-01.txt,Marion,Marion,1
cn1950-05-01.txt,D. C.,Washington D.C.,3
cn1950-05-01.txt,Locust Valley,Locust Valley,1
cn1950-05-01.txt,De-,De-,1
cn1950-05-01.txt,troit,troit,1
cn1950-05-01.txt,Michigan,Michigan,2
cn1950-05-01.txt,Cranbrook,Cranbrook,1
cn1950-05-01.txt,Bloomfield Hills,Bloomfield Hills,1
cn1950-05-01.txt,Laurel,Laurel,1
cn1950-05-01.txt,"Upper Darby,",Upper Darby,1
cn1950-05-01.txt,Upper Darby,Upper Darby,1
cn1950-05-01.txt,Haver- ford,Haverford,1
cn1950-05-01.txt,Walling- ford,Walling- ford,1
cn1950-05-01.txt,Swarthmore,Swarthmore,1
cn1950-05-01.txt,Westtown,Westtown,1
cn1950-05-01.txt,Phila- delphia,Philadelphia,2
cn1950-05-01.txt,Pennsyl- vania,Pennsylvania,2
cn1950-05-01.txt,Pasadena,Pasadena,3
cn1950-05-01.txt,California,California,9
cn1950-05-01.txt,San Fran-,San Francisco,1
cn1950-05-01.txt,San,San UNKNOWN,2
cn1950-05-01.txt,Pelham,Pelham,1
cn1950-05-01.txt,Phil-,Philadelphia,2
cn1950-05-01.txt,Brooklyn,Brooklyn,3
cn1950-05-01.txt,Cata- sauqua,Cata- sauqua,1
cn1950-05-01.txt,Catasauqua,Catasauqua,1
cn1950-05-01.txt,Dedham,Dedham,1
cn1950-05-01.txt,Milton,Milton,3
cn1950-05-01.txt,Massa-,Massachusetts,1
cn1950-05-01.txt,St. Johnsbury,St. Johnsbury,1
cn1950-05-01.txt,Vermont,Vermont,1
cn1950-05-01.txt,Scars-,Scars-,1
cn1950-05-01.txt,Chicago Heights,Chicago Heights,1
cn1950-05-01.txt,Illinois,Illinois,2
cn1950-05-01.txt,Lin-,Lin UNKNOWN,1
cn1950-05-01.txt,Nebraska,Nebraska,1
cn1950-05-01.txt,New York Alumnae Regional Scholarship,New York Alumnae Regional Scholarship,4
cn1950-05-01.txt,Mexico City,Mexico City,1
cn1950-05-01.txt,Mexico,Mexico,1
cn1950-05-01.txt,the City of New York,the City of New York,1
cn1950-05-01.txt,Ja- maica Plain,Jamaica Plain,1
cn1950-05-01.txt,Brookline,Brookline,1
cn1950-05-01.txt,Masachusetts,Massachusetts,1
cn1950-05-01.txt,Cambridge,Cambridge,1
cn1950-05-01.txt,Massa- chusetts.,Massachusetts,1
cn1950-05-01.txt,University City,University City,1
cn1950-05-01.txt,Wash-,Washington UNKNOWN,1
cn1950-05-01.txt,Valabreque,Valabreque,1
cn1950-05-01.txt,Berkeley,Berkeley,1
cn1950-05-01.txt,Charleston,Charleston,1
cn1950-05-01.txt,West Virginia,West Virginia,2
cn1950-05-01.txt,Ri,Rhode Island,1
cn1950-05-01.txt,Tama- qua,Tama- qua,1
cn1950-05-01.txt,Clarksburg,Clarksburg,1
cn1950-05-01.txt,Peiping,Peiping,2
cn1950-05-01.txt,China,China,3
cn1950-05-01.txt,New Platz,New Platz,1
cn1950-05-01.txt,Albany,Albany,1
cn1950-05-01.txt,Balti- more,Baltimore,1
cn1950-05-01.txt,Coopersburg,Coopersburg,1
